SEKVENCA,SIFRA,ZAPISNIK,DATUM_ZAP,ZAP_ST,DRZ_KRAVE,ST_KRAVE,KG_MLEKA,MASC,BELJ,LAKT,SS,NSS,CELICE,DAT_ANA,CAS_ANA,UREA,ANPRENOS_ID_SEQ,METODA,CAS_KON,VRSTICA,JE_SEQ,ZMRZISCE,AND_ID_SEQ,BHB,ACETON,OPOMBA,RCT,A30,PASMA,DAT_ROJSTVO,MLEKOPV,BELJKGPV,MASCKGPV,BELJODSPV,MASCODSPV,ZAPTEL,DATTEL,Dat_Analiza,Dat_tel,DIM
3436162,5949,555573,2017-11-27,14,SI,84133001,15.8,5.63,2.82,4.68,8.2,0,101,2017-11-28,NA,0.014,65094067,0,2,NA,NA,0,6753,0.12,0.03,NA,2.21,37.33,Holstein,14.02.2012,84.7,84.2,86.3,104.9,69.1,4,08.11.2017,2017-11-27,2017-11-08,19
3436683,32175,555676,2017-11-27,4,SI,94155392,8.8,4.55,3.63,4.78,9.11,0,60,2017-11-29,NA,0.015,65099578,0,2,NA,NA,0,6762,0,0,NA,1.22,44.26,Lisasta,02.03.2012,99.5,98.1,98.7,89.8,100.7,3,28.03.2017,2017-11-28,2017-03-28,245
3437697,31204,555365,2017-11-24,1,SI,74154087,15.7,3.25,3.16,4.25,8.13,0,307,2017-11-24,NA,0.034,65089663,0,2,NA,NA,0,6750,0,0,NA,2.83,31.73,Holstein,28.02.2012,117.3,112.1,94.3,90.2,111.5,3,06.11.2016,2017-11-23,2016-11-06,382
3438463,21012,555744,2017-11-29,6,SI,14134810,14.1,5.04,3.69,4.58,8.98,0,81,2017-11-30,NA,0.022,65102374,0,2,NA,NA,0,6765,0,0,NA,1.64,41.99,Lisasta,25.02.2012,123.1,124.4,106.8,105.9,125.2,3,11.07.2017,2017-11-29,2017-07-11,141
3438620,20948,555454,2017-11-25,23,SI,64136491,17.8,3.47,3.36,4.41,8.48,0,144,2017-11-27,NA,0.012,65091435,0,1,NA,NA,0,6750,0.07,0,NA,2.06,37.57,Holstein,16.02.2012,118.8,116.8,78.4,88.2,97.9,3,30.07.2017,2017-11-26,2017-07-30,119
3438675,20033,555831,2017-11-29,9,SI,24138040,0,4.73,3.15,4.44,8.3,0,221,2017-12-01,NA,0.014,65105298,0,2,NA,NA,0,6765,0.14,0.1,NA,1.96,40.56,Holstein,13.03.2012,109.3,112.6,95.4,104.1,106.2,4,04.11.2017,2017-11-30,2017-11-04,26
3438913,3063,555188,2017-11-22,5,SI,04135393,5,4.1,3.56,4.63,8.91,0,727,2017-11-23,NA,0.003,65085534,0,2,NA,NA,0,6747,0,0,NA,1.58,40.24,Lisasta,28.02.2012,97.3,101.1,85.7,103.1,93.7,3,04.06.2017,2017-11-22,2017-06-04,171
3439797,8462,555369,2017-11-23,5,SI,04138169,7.2,4.09,3.53,4.5,8.74,0,1425,2017-11-24,NA,0.01,65089779,0,2,NA,NA,0,6750,0,0,NA,2.16,35,Lisasta,08.03.2012,100,98.4,98.7,92.1,99.2,3,22.02.2017,2017-11-23,2017-02-22,274
3440233,2092,555402,2017-11-24,6,SI,54154955,19.6,3.98,3.56,5,9.26,0,135,2017-11-27,NA,0.017,65091039,0,2,NA,NA,0,6750,0,0,NA,0.84,41.71,Rjava,08.03.2012,137.8,124.6,76.3,94.7,118.4,3,30.03.2017,2017-11-26,2017-03-30,241
3440806,32161,555871,2017-11-30,5,SI,34137756,0,2.43,3.21,4.72,8.63,0,42,2017-12-01,NA,0.022,65105970,0,1,NA,NA,0,6765,0.01,-0.03,NA,1.66,42.81,Holstein,17.03.2012,115.8,109.8,71.4,83.9,90.9,3,26.06.2017,2017-11-30,2017-06-26,157
3441023,6753,555198,2017-11-23,19,SI,44138866,16,3.76,3.34,4.46,8.51,0,634,2017-11-23,NA,0.011,65085709,0,1,NA,NA,0,6747,0.01,-0.09,NA,2.15,36.68,Holstein,07.03.2012,94.2,83,97,86.2,88,3,09.04.2017,2017-11-22,2017-04-09,227
3441073,2747,555515,2017-11-27,7,SI,84055190,10.3,4.03,3.94,4.56,9.2,0,61,2017-11-28,NA,0.02,65093632,0,1,NA,NA,0,6753,0.01,-0.1,NA,0.85,42.23,Lisasta,08.03.2012,119,122.6,86.4,105.2,111.4,3,19.05.2017,2017-11-27,2017-05-19,192
3441453,5282,555176,2017-11-22,7,SI,04139342,4,5.27,4.43,4.69,9.83,0,152,2017-11-23,NA,0.02,65085361,0,1,NA,NA,0,6747,-0.04,-0.15,NA,0.08,47.33,Lisasta,12.03.2012,88.4,93.9,117.6,129,96.3,4,14.02.2017,2017-11-22,2017-02-14,281
3441469,30038,555212,2017-11-23,7,SI,24155162,10.8,3.78,3.43,4.51,8.65,0,104,2017-11-24,NA,0.018,65087836,0,2,NA,NA,0,6747,0,0,NA,1.96,40.92,Holstein,14.03.2012,101.9,98.6,82.9,80.5,93.6,3,21.01.2017,2017-11-23,2017-01-21,306
3441479,7364,555247,2017-11-22,9,SI,34037199,5.4,5.1,3.92,4.58,9.21,0,365,2017-11-24,NA,0.014,65088296,0,2,NA,NA,0,6747,0,0,NA,0.85,45.18,Lisasta,07.02.2012,109.4,107.2,87.6,90.5,102,3,27.09.2016,2017-11-23,2016-09-27,422
3441770,82253,555654,2017-11-28,8,SI,04156419,16.2,6.45,3.63,4,8.33,0,235,2017-11-29,NA,0.004,65097558,0,2,NA,NA,0,6756,0.56,0.6,NA,0.9,42.41,Holstein,06.03.2012,100.5,101.8,74.3,97,84.2,3,17.11.2017,2017-11-28,2017-11-17,11
3441888,7216,555370,2017-11-24,13,SI,44123594,11.8,3.9,3.19,4.53,8.43,0,82,2017-11-24,NA,0.01,65089799,0,1,NA,NA,0,6750,0,0,NA,1.3,43.09,Holstein,17.03.2012,120.2,113.5,68.4,73.2,97.8,3,15.09.2017,2017-11-23,2017-09-15,69
3442243,22567,555412,2017-11-23,5,SI,94139068,9.4,4.5,3.68,4.66,9.05,0,76,2017-11-27,NA,0.016,65091208,0,2,NA,NA,0,6750,0.08,-0.05,NA,1.39,41,Lisasta,28.02.2012,109.1,112.6,102.3,101.4,108,4,28.06.2017,2017-11-26,2017-06-28,151
3442271,16270,555410,2017-11-24,16,SI,73934099,7.1,5.58,3.91,4.18,8.8,0,95,2017-11-27,NA,0.018,65091147,0,1,NA,NA,0,6750,0.03,-0.12,NA,1.26,41.27,Holstein,23.02.2012,116.7,124.4,111.5,117.2,124.5,4,26.06.2017,2017-11-26,2017-06-26,153
3442289,10346,555632,2017-11-28,5,SI,54138614,7,4.5,3.35,4.38,8.44,0,94,2017-11-29,NA,0.018,65097239,0,2,NA,NA,0,6756,0.06,-0.07,NA,1.55,39.79,Lisasta,10.03.2012,97.3,90.6,99.7,85.9,95.3,4,28.03.2017,2017-11-28,2017-03-28,245
3442354,22393,555690,2017-11-28,16,SI,54139347,15,3.86,3.01,4.32,8.03,0,139,2017-11-30,NA,0.014,65100698,0,2,NA,NA,0,6762,-0.02,-0.08,NA,2.44,36.04,Holstein,16.03.2012,120.9,111.4,84.2,82.1,109.4,4,14.07.2017,2017-11-29,2017-07-14,138
3442360,11549,555398,2017-11-24,9,SI,74138052,5.8,3.49,3.51,3.94,8.16,0,354,2017-11-27,NA,0.022,65090915,0,1,NA,NA,0,6750,0,0,NA,4.96,16.38,Lisasta,04.03.2012,115.6,112.3,78.5,95.4,104.4,2,25.12.2016,2017-11-26,2016-12-25,336
3442523,16291,555180,2017-11-21,7,SI,24155038,10,3.67,2.77,4.57,8.05,0,43,2017-11-23,NA,0.017,65085418,0,1,NA,NA,0,6747,0,0,NA,2.88,34.24,Holstein,07.03.2012,97.4,93.1,98.4,81.1,98.7,4,06.09.2017,2017-11-22,2017-09-06,77
3442587,2129,555626,2017-11-29,16,SI,94139453,14.4,3.34,2.78,4.64,8.13,0,31,2017-11-29,NA,0.009,65097157,0,1,NA,NA,0,6756,0,0,NA,1.85,40.81,Lisasta,12.03.2012,101.1,98.6,91.8,88,97.3,4,27.09.2017,2017-11-28,2017-09-27,62
3442767,21989,555338,2017-11-23,8,SI,44138880,11.8,4.3,3.53,4.73,8.97,0,29,2017-11-24,NA,0.015,65089164,0,1,NA,NA,0,6747,0.03,0,NA,0.81,45.92,Lisasta,10.03.2012,101.3,111.9,103.3,130.8,102.5,4,29.09.2017,2017-11-23,2017-09-29,55
3442793,4332,555341,2017-11-22,7,SI,34139930,9.8,3.72,3.1,4.49,8.31,0,19,2017-11-24,NA,0.027,65089210,0,2,NA,NA,0,6747,0,0,NA,2.12,38.88,Lisasta,18.03.2012,111.5,111.7,85.2,91.6,105.4,2,29.06.2017,2017-11-23,2017-06-29,147
3443853,36625,555641,2017-11-29,9,SI,84040550,14,5.32,4.19,4.75,9.64,0,172,2017-11-29,NA,0.007,65097293,0,1,NA,NA,0,6756,-0.04,-0.13,NA,0,51.59,Rjava,05.03.2012,117.5,120.9,105,112.6,120.4,1,08.09.2016,2017-11-28,2016-09-08,446
3444597,3000,555688,2017-11-28,9,SI,94153321,6.8,4.6,3.78,4.59,9.08,0,53,2017-11-30,NA,0.01,65100659,0,2,NA,NA,0,6762,0.02,-0.08,NA,1.05,43.12,Rjava,24.02.2012,99.3,101.1,93.8,95.7,99.4,3,03.03.2017,2017-11-29,2017-03-03,271
3444615,4401,555217,2017-11-21,6,SI,74139091,3.8,2.99,3.27,4.2,8.18,0,1472,2017-11-24,NA,0.022,65087941,0,2,NA,NA,0,6747,0,0,NA,3.2,30.79,Lisasta,21.03.2012,80.7,80.4,105.6,100.6,83.4,3,06.06.2017,2017-11-23,2017-06-06,170
3444692,7019,555155,2017-11-20,9,SI,43983247,6.2,3.58,3.55,4.4,8.67,0,76,2017-11-23,NA,0.014,65085154,0,2,NA,NA,0,6747,0.02,0,NA,2.38,36.61,Lisasta,08.03.2012,102.6,96.2,85.2,72,96.2,3,14.07.2016,2017-11-22,2016-07-14,496
3445901,7815,555475,2017-11-24,10,SI,74004944,3.2,NA,4.62,4.16,9.5,0,206,2017-11-27,NA,0.018,65091709,0,2,NA,NA,0,6750,0.29,0.1,NA,0,49.17,Holstein,03.03.2012,119.5,137.7,97.6,132.6,120.7,3,22.07.2016,2017-11-26,2016-07-22,492
3445931,25869,555856,2017-11-30,29,SI,84139351,0,6.56,5.74,3.92,10.37,0,220,2017-12-01,NA,0.02,65105616,0,2,NA,NA,0,6765,0.28,-0.02,NA,0,47.73,Lisasta,15.02.2012,103,102.5,92.9,104.7,100.1,1,20.09.2016,2017-11-30,2016-09-20,436
3445932,25869,555856,2017-11-30,30,SI,74139352,0,3.6,3.62,4.47,8.79,0,319,2017-12-01,NA,0.022,65105617,0,2,NA,NA,0,6765,0.13,0.06,NA,3.8,26,Holstein,17.02.2012,123.3,120.7,76.9,91.5,104.7,2,03.02.2017,2017-11-30,2017-02-03,300
3445933,25869,555856,2017-11-30,32,SI,54139354,0,4.32,3.31,4.65,8.67,0,17,2017-12-01,NA,0.027,65105619,0,2,NA,NA,0,6765,0.08,0.01,NA,1.89,40.22,Lisasta,22.02.2012,97.2,100,106.5,116,101.9,2,03.10.2017,2017-11-30,2017-10-03,58
3445937,25869,555856,2017-11-30,33,SI,34139356,0,3.29,3.03,5.05,8.78,0,104,2017-12-01,NA,0.022,65105620,0,2,NA,NA,0,6765,0.03,-0.02,NA,1.68,41.95,Holstein,03.03.2012,101.5,103,83.3,98.2,98.1,2,07.09.2017,2017-11-30,2017-09-07,84
3446305,9951,555227,2017-11-22,12,SI,64155199,13.8,4.94,3.55,4.52,8.78,0,628,2017-11-24,NA,0.013,65088059,0,2,NA,NA,0,6747,0,0,NA,1.41,43.77,Holstein,22.03.2012,138.8,133.6,81.8,87.7,123.8,3,09.02.2017,2017-11-23,2017-02-09,287
3446346,5949,555573,2017-11-27,16,SI,94133024,12.9,4.33,2.91,4.72,8.34,0,30,2017-11-28,NA,0.019,65094069,0,2,NA,NA,0,6753,0.02,-0.08,NA,1.87,40.41,Holstein,02.03.2012,97.8,103.9,104.5,113.9,95.5,4,16.10.2017,2017-11-27,2017-10-16,42
3446384,9570,555485,2017-11-24,12,SI,54051340,6.6,4.52,4.13,4.85,9.69,0,43,2017-11-27,NA,0.014,65091883,0,2,NA,NA,0,6750,0,0,NA,0,48.19,Rjava,09.03.2012,108.6,114.1,115.3,126.5,116.3,3,17.06.2017,2017-11-26,2017-06-17,162
3446400,6470,555233,2017-11-21,4,SI,34153358,9.3,4.32,4.19,4.57,9.48,0,43,2017-11-24,NA,0.025,65088156,0,2,NA,NA,0,6747,0,0,NA,0.19,49.26,Rjava,08.03.2012,98.3,101.7,84.5,105.1,91.7,3,07.03.2017,2017-11-23,2017-03-07,261
3446622,7269,555756,2017-11-30,8,SI,74137769,0,2.85,2.98,4.46,8.15,0,1036,2017-11-30,NA,0.013,65102585,0,1,NA,NA,0,6765,-0.01,-0.05,NA,2.86,37.05,Holstein,07.03.2012,121.4,104.6,66,62.4,94,3,26.12.2016,2017-11-29,2016-12-26,338
3447180,3010,555776,2017-11-28,9,SI,94037911,0,3.67,3.25,4.4,8.36,0,182,2017-12-01,NA,0.021,65104339,0,1,NA,NA,0,6765,0,0,NA,2.18,39.52,Holstein,22.03.2012,126.7,116.8,80.7,83,110.4,3,20.12.2016,2017-11-30,2016-12-20,345
3447198,8436,555362,2017-11-23,4,SI,34133477,8.2,3.63,3.01,4.72,8.44,0,205,2017-11-24,NA,0.001,65089612,0,2,NA,NA,0,6750,0,0,NA,2.72,33.08,Lisasta,23.03.2012,105.4,103.1,100,85.4,105.6,4,10.08.2017,2017-11-23,2017-08-10,105
3447237,2992,555651,2017-11-28,7,SI,34155594,18.5,3.11,2.97,4.66,8.34,0,55,2017-11-29,NA,0.02,65097495,0,2,NA,NA,0,6756,0,0,NA,2.13,39.01,Rjava,25.03.2012,123.3,119.5,94.8,97.8,119.2,2,19.09.2017,2017-11-28,2017-09-19,70
3447327,7348,555684,2017-11-29,21,SI,64140133,11.4,4.25,3.09,4.55,8.35,0,364,2017-11-30,NA,0.006,65100594,0,1,NA,NA,0,6762,0.02,-0.06,NA,2.25,39.03,Lisasta,24.03.2012,116.8,108.4,104.4,76.2,117.9,2,27.07.2017,2017-11-29,2017-07-27,125
3447449,6716,555331,2017-11-22,3,SI,94156348,4.3,4.21,3.9,4.62,9.23,0,759,2017-11-24,NA,0.01,65089082,0,2,NA,NA,0,6747,0,0,NA,0.61,45.87,Lisasta,21.03.2012,95.1,93.3,98.6,91.2,95.1,3,25.01.2017,2017-11-23,2017-01-25,302
3447499,16217,555328,2017-11-22,5,SI,04153760,8,3.65,3.65,4.57,8.93,0,447,2017-11-24,NA,0.009,65089015,0,1,NA,NA,0,6747,0,-0.09,NA,1.69,39.09,Rjava,14.03.2012,119.4,118.5,106.4,97,121.1,3,12.06.2017,2017-11-23,2017-06-12,164
3447654,21009,555467,2017-11-23,5,SI,04140407,6.6,3.47,3.41,4.55,8.67,0,326,2017-11-27,NA,0.001,65091594,0,2,NA,NA,0,6750,0.07,0.04,NA,2.59,33.36,Lisasta,19.03.2012,104.2,95.6,67.7,62.3,91.9,2,17.07.2016,2017-11-26,2016-07-17,497
3447690,4222,555785,2017-11-29,32,SI,43951437,0,4.04,3.04,3.17,6.93,0,848,2017-12-01,NA,0.016,65104516,0,2,NA,NA,0,6765,0,0,NA,4.06,26.94,Holstein,18.03.2012,96.5,97.5,112.8,109,105.9,3,04.10.2016,2017-11-30,2016-10-04,422
3447754,30928,555490,2017-11-27,17,SI,44058458,6.3,5.11,4.06,3.76,8.53,0,891,2017-11-27,NA,0.011,65091969,0,1,NA,NA,0,6750,0,0,NA,3.08,27.18,Holstein,15.03.2012,108.1,114.3,96.7,118.3,105.4,2,23.07.2016,2017-11-26,2016-07-23,491
3447759,6910,555153,2017-11-20,6,SI,64134891,6.8,6.13,3.21,4.76,8.68,0,57,2017-11-23,NA,0.007,65085115,0,2,NA,NA,0,6747,0.15,0.14,NA,2.49,37.69,Lisasta,02.03.2012,92.7,90.1,101.2,79.5,93.3,4,20.05.2017,2017-11-22,2017-05-20,186
3447760,10920,555455,2017-11-27,8,SI,34132658,13.6,2.95,2.94,4.35,8,0,694,2017-11-27,NA,0.004,65091479,0,1,NA,NA,0,6750,0.1,0.01,NA,2.42,33.71,Lisasta,08.03.2012,99.6,102.4,81.1,108.8,93.9,4,18.10.2017,2017-11-26,2017-10-18,39
3447995,30968,555644,2017-11-28,5,SI,14154227,8.2,4.28,3.65,4.86,9.22,0,339,2017-11-29,NA,0.017,65097401,0,2,NA,NA,0,6756,0,0,NA,0.61,45.46,Rjava,21.03.2012,121.5,121,101.9,92,122.5,2,20.11.2016,2017-11-28,2016-11-20,373
3448001,2129,555626,2017-11-29,17,SI,44139472,10,3.7,3.27,4.5,8.48,0,1969,2017-11-29,NA,0.01,65097158,0,1,NA,NA,0,6756,0,0,NA,1.53,41.17,Lisasta,20.03.2012,104.7,105.3,95.8,92.6,103,4,16.09.2017,2017-11-28,2017-09-16,73
3448005,2129,555626,2017-11-29,18,SI,34139473,7.6,3.33,3.07,4.72,8.5,0,218,2017-11-29,NA,0.006,65097159,0,1,NA,NA,0,6756,0,0,NA,1.4,40.97,Lisasta,20.03.2012,109.4,105.3,81.4,79.7,99.2,4,16.09.2017,2017-11-28,2017-09-16,73
3448201,22792,555250,2017-11-22,7,SI,64141512,3.2,2.79,3.47,4.27,8.44,0,113,2017-11-24,NA,0.013,65088344,0,2,NA,NA,0,6747,0,0,NA,1.28,42.45,Holstein,15.03.2012,74.7,74.1,96.7,88.6,72.6,3,14.03.2017,2017-11-23,2017-03-14,254
3448364,32124,555320,2017-11-23,7,SI,44156099,9.4,4,3.4,4.65,8.76,0,519,2017-11-24,NA,0.008,65088799,0,2,NA,NA,0,6747,0,0,NA,1.69,41.97,Lisasta,25.03.2012,111.3,107.9,95.8,91.3,106.9,3,10.06.2017,2017-11-23,2017-06-10,166
3448401,10042,555704,2017-11-28,6,SI,64155209,3.6,6.75,3.92,4.33,8.97,0,3161,2017-11-30,NA,0.016,65100885,0,2,NA,NA,0,6762,0,0,NA,0,49.06,Lisasta,18.03.2012,104.1,101.8,101.3,91.3,107,3,02.03.2017,2017-11-29,2017-03-02,272
3448524,16111,555804,2017-11-29,22,SI,24133083,0,3.31,3.49,4.75,8.96,0,19,2017-12-01,NA,0.024,65104808,0,1,NA,NA,0,6765,0,-0.05,NA,0.42,49.4,Lisasta,20.03.2012,101.8,105.4,102.3,128.2,104.4,4,14.10.2017,2017-11-30,2017-10-14,47
3448539,12940,555280,2017-11-22,6,SI,44079062,9,4.14,3.38,4.25,8.34,0,294,2017-11-24,NA,0.014,65088382,0,1,NA,NA,0,6747,0.07,0.02,NA,1.82,39.94,Rjava,01.03.2012,102.3,99.8,103,96.2,101.8,4,08.06.2017,2017-11-23,2017-06-08,168
3448595,10789,555857,2017-11-30,7,SI,64037512,0,4.68,4.13,4.48,9.33,0,158,2017-12-01,NA,0.027,65105675,0,2,NA,NA,0,6765,0,0,NA,0.32,49.38,Lisasta,04.03.2012,101.1,108.6,113.1,123.6,105.9,4,25.04.2017,2017-11-30,2017-04-25,219
3448723,8430,555580,2017-11-28,10,SI,14133479,10.4,5.19,3.67,4.98,9.36,0,43,2017-11-28,NA,0.027,65094287,0,2,NA,NA,0,6753,-0.04,-0.13,NA,0.52,49.12,Lisasta,18.03.2012,109.5,118.5,126.3,130.1,123.7,3,15.08.2017,2017-11-27,2017-08-15,104
3449705,21871,555487,2017-11-24,6,SI,34138496,7.8,4.65,4.07,4.82,9.6,0,137,2017-11-27,NA,0.025,65091930,0,1,NA,NA,0,6750,0,0,NA,0.66,42.4,Holstein,15.03.2012,108,111.5,84.4,102.9,99.7,2,08.12.2015,2017-11-26,2015-12-08,719
3450434,25436,555829,2017-11-29,17,SI,14139482,0,5.14,3.88,4.58,9.17,0,230,2017-12-01,NA,0.017,65105169,0,2,NA,NA,0,6765,0,0,NA,0.94,45.38,Lisasta,21.03.2012,117.4,120.3,107.1,104.2,119.5,4,26.05.2017,2017-11-30,2017-05-26,188
3450439,7866,555171,2017-11-22,10,SI,84153676,16.1,3.49,3.65,4.43,8.79,0,288,2017-11-23,NA,0.003,65085264,0,1,NA,NA,0,6747,0.03,-0.05,NA,1.97,36.86,Holstein,28.03.2012,110.8,118.5,74.7,111.5,86.5,3,16.02.2017,2017-11-22,2017-02-16,279
3450454,4142,555761,2017-11-28,4,SI,04139768,8.8,3.34,3.14,4.72,8.57,0,47,2017-11-30,NA,0.007,65101242,0,2,NA,NA,0,6762,0,0,NA,1.24,44.39,Lisasta,20.03.2012,98,98.2,80.3,84.1,90.9,4,22.07.2017,2017-11-29,2017-07-22,130
3450455,4142,555761,2017-11-28,5,SI,94139769,9,4.15,3.28,5.11,9.11,0,110,2017-11-30,NA,0.01,65101243,0,2,NA,NA,0,6762,0,0,NA,1.2,44.53,Lisasta,23.03.2012,94.6,95.6,106.7,90.2,96.1,3,19.08.2017,2017-11-29,2017-08-19,102
3450456,4142,555761,2017-11-28,6,SI,54139770,4.8,4.45,3.53,4.44,8.68,0,170,2017-11-30,NA,0.001,65101244,0,2,NA,NA,0,6762,0,0,NA,1.38,39.88,Lisasta,28.03.2012,93.9,94.6,107.9,85.1,96.8,3,03.10.2016,2017-11-29,2016-10-03,422
3450514,7956,555537,2017-11-27,10,SI,14140231,5.8,3.95,3.85,4.24,8.8,0,242,2017-11-28,NA,0.021,65093797,0,1,NA,NA,0,6753,0,0,NA,1.72,40.3,Holstein,12.03.2012,82.4,89.4,89.5,102.2,78.9,2,21.11.2016,2017-11-27,2016-11-21,371
3450591,10589,555655,2017-11-28,7,SI,94037997,24.4,4.09,3.59,4.65,8.95,0,215,2017-11-29,NA,0.019,65097590,0,2,NA,NA,0,6756,0,-0.07,NA,0.73,44.81,Holstein,12.03.2012,116.8,129.7,111,123.1,131.4,4,10.08.2017,2017-11-28,2017-08-10,110
3450595,4677,555775,2017-11-28,8,SI,24050634,0,3.94,3.62,4.7,9.04,0,19,2017-12-01,NA,0.025,65104286,0,2,NA,NA,0,6765,0,-0.04,NA,0.57,48.79,Lisasta,16.03.2012,110.6,114.8,107.1,117.9,113.9,4,18.09.2017,2017-11-30,2017-09-18,73
3450638,30039,555795,2017-11-30,8,SI,54155073,0,3.3,3.62,4.32,8.64,0,228,2017-12-01,NA,0.02,65104752,0,1,NA,NA,0,6765,0.03,-0.08,NA,1.39,40.36,Holstein,17.03.2012,103.8,97.7,77,82.4,91.2,3,10.03.2017,2017-11-30,2017-03-10,265
3450656,31769,555711,2017-11-27,5,SI,04156550,5.6,6.15,4.64,4.24,9.59,0,92,2017-11-30,NA,0.008,65101010,0,2,NA,NA,0,6762,0.15,0.06,NA,0.14,49.19,Holstein,25.03.2012,97,104.9,113.1,107.9,111.1,3,18.01.2017,2017-11-29,2017-01-18,315
3450720,4222,555785,2017-11-29,33,SI,23951439,0,3.69,2.96,4.7,8.38,0,289,2017-12-01,NA,0.036,65104517,0,2,NA,NA,0,6765,0,0,NA,2.81,35.92,Holstein,21.03.2012,111.7,101.6,85,83.3,99.7,4,13.07.2017,2017-11-30,2017-07-13,140
3451474,5349,555863,2017-11-30,2,SI,94154236,0,3.9,3.77,4.98,9.46,0,25,2017-12-01,NA,0.026,65105805,0,2,NA,NA,0,6765,0,0,NA,0.36,49.58,Lisasta,20.03.2012,109,115.6,89.3,119.3,105,4,28.08.2017,2017-11-30,2017-08-28,94
3451561,10826,555392,2017-11-20,6,SI,64140061,8.9,6.18,4.42,4.42,9.55,0,533,2017-11-27,NA,0.04,65090719,0,1,NA,NA,0,6750,0.03,-0.09,NA,0.25,46.21,Lisasta,22.03.2012,98.4,101.8,110.7,123.3,102.4,3,17.04.2017,2017-11-26,2017-04-17,223
3452015,9316,555199,2017-11-22,6,SI,94140714,14,4.81,3.13,4.56,8.39,0,231,2017-11-23,NA,0.009,65085762,0,2,NA,NA,0,6747,0,0,NA,2.67,36.19,Holstein,20.03.2012,115.3,113.9,95.1,94.9,110.5,4,05.11.2017,2017-11-22,2017-11-05,17
3452179,10857,555516,2017-11-27,9,SI,44081441,10,4.78,4.07,4.89,9.67,0,153,2017-11-28,NA,0.012,65093655,0,1,NA,NA,0,6753,0,0,NA,0,49.44,Lisasta,28.02.2012,119.3,122,99.3,107.3,118,3,20.01.2017,2017-11-27,2017-01-20,311
3452180,4222,555785,2017-11-29,35,SI,63951442,0,3.35,3.35,3.62,7.67,0,1357,2017-12-01,NA,0.027,65104519,0,2,NA,NA,0,6765,0,0,NA,5.03,20.17,Holstein,28.03.2012,101.3,102.1,107.8,99.4,107.1,3,05.02.2017,2017-11-30,2017-02-05,298
3453029,25742,555608,2017-11-28,27,SI,94135961,15.3,4.99,4.85,4.23,9.79,0,93,2017-11-29,NA,0.023,65097076,0,2,NA,NA,0,6756,0,0,NA,0,47.68,Holstein,06.03.2012,84,97.5,113.3,145.5,91.9,4,23.08.2017,2017-11-28,2017-08-23,97
3453095,7891,555308,2017-11-22,5,SI,84157003,9,2.92,3.53,4.46,8.7,0,249,2017-11-24,NA,0.013,65088652,0,1,NA,NA,0,6747,0,0,NA,2.17,35.79,Lisasta,29.03.2012,113.5,110.7,90.6,97.6,106.5,4,09.04.2017,2017-11-23,2017-04-09,228
3453165,5283,555396,2017-11-23,5,SI,34010620,16.4,3.94,3.08,4.66,8.45,0,23,2017-11-27,NA,0.034,65090857,0,2,NA,NA,0,6750,0.02,-0.07,NA,1.5,41.34,Holstein,07.03.2012,111.9,109.3,92.1,100.8,109.3,4,23.08.2017,2017-11-26,2017-08-23,95
3453271,9106,555414,2017-11-23,11,SI,34153372,13.6,3.38,3.29,4.51,8.51,0,574,2017-11-27,NA,0.024,65091244,0,1,NA,NA,0,6750,0.03,-0.07,NA,1.33,40.46,Rjava,28.03.2012,122.9,117.5,94.4,92.6,118.4,3,02.05.2017,2017-11-26,2017-05-02,208
3453275,1089,555689,2017-11-29,8,SI,14153374,5,4.64,5.62,4,10.33,0,137,2017-11-30,NA,0.014,65100670,0,1,NA,NA,0,6762,0.39,0.12,NA,0,43.77,Holstein,29.03.2012,95,109.1,126.4,131.5,110.6,3,24.11.2016,2017-11-29,2016-11-24,370
3453457,995,555653,2017-11-28,15,SI,54156483,12,4.99,3.64,4.59,8.94,0,241,2017-11-29,NA,0.015,65097540,0,2,NA,NA,0,6756,0,0,NA,2.06,37,Rjava,30.03.2012,100.3,103.6,140.1,107.6,116.5,3,07.07.2017,2017-11-28,2017-07-07,144
3453645,4401,555217,2017-11-21,7,SI,44142010,4.3,4.83,3.52,4.26,8.49,0,453,2017-11-24,NA,0.022,65087942,0,2,NA,NA,0,6747,0,0,NA,2.72,32.62,Rjava,01.04.2012,88.8,88.2,92.1,92.6,91.5,3,08.12.2016,2017-11-23,2016-12-08,350
3455343,4387,555190,2017-11-22,1,SI,44138323,6,5.22,4.77,4.79,10.27,0,224,2017-11-23,NA,0.004,65085565,0,1,NA,NA,0,6747,-0.02,-0.15,NA,0,55.18,Lisasta,28.03.2012,106.3,110.8,116.6,117.4,113.7,2,27.08.2015,2017-11-22,2015-08-27,818
3455651,1384,555222,2017-11-23,8,SI,04155542,8,5.32,4.4,4.54,9.65,0,195,2017-11-24,NA,0.019,65088013,0,1,NA,NA,0,6747,0,0,NA,0.45,47.61,Rjava,26.03.2012,101.6,103.3,99.7,101.6,103.7,4,16.11.2017,2017-11-23,2017-11-16,7
3456274,21012,555744,2017-11-29,7,SI,74137453,11.2,4.59,3.9,4.62,9.23,0,24,2017-11-30,NA,0.022,65102375,0,2,NA,NA,0,6765,0,0,NA,0.42,49.75,Lisasta,02.04.2012,121.7,120.7,88.1,101.1,113.3,3,30.07.2017,2017-11-29,2017-07-30,122
