Herd1 Herd2 SumA
3447 92 36 34843.639282
3448 92 1 38501.912102
3449 92 51 36269.495693
3450 92 25 26744.47869
3451 92 94 26046.233958
3452 92 43 34394.619437
3453 92 27 29955.495412
3454 92 88 36714.164032
3455 92 57 36359.905227
3456 92 56 36397.077326
3457 92 21 22580.162286
3458 92 97 24447.470135
3459 92 76 35274.134096
3460 92 11 42712.129972
3461 92 3 32202.755371
3462 92 86 39991.285644
3463 92 18 40271.804132
3464 92 49 36657.119109
3465 92 55 38976.288406
3466 92 70 39160.707794
3467 92 80 27602.638365
3468 92 69 34098.254961
3469 92 95 22580.278686
3470 92 64 35487.122832
3471 92 8 29030.329427
3472 92 74 25225.79334
3473 92 32 37462.982552
3474 92 83 24275.771419
3475 92 29 39482.515878
3476 92 93 26847.968886
3477 92 72 31424.809758
3478 92 100 30408.137477
3479 92 99 29805.957169
3480 92 22 29385.470938
3481 92 58 32906.687398
3482 92 96 38759.014071
3483 92 17 31531.940404
3484 92 10 27833.710091
3485 92 6 34158.016474
3486 92 4 22775.012815
3487 92 5 22222.420405
3488 92 79 31059.457152
3489 92 38 36196.421878
3490 92 54 26240.025025
3491 92 47 30178.56979
3492 92 52 29012.870219
3493 92 50 53079.878578
3494 92 16 36179.32452
3495 92 85 47106.525013
3496 92 45 67492.592548
3497 92 44 40977.454191
3498 92 31 41576.273898
3499 92 2 35125.159163
3500 92 84 45646.328032
3501 92 23 34462.023764
3502 63 82 48441.391207
3503 63 20 27844.285337
3504 63 12 32918.761424
3505 63 60 25961.156708
3506 63 24 19879.081445
3507 63 98 22009.16922
3508 63 37 38306.309848
3509 63 19 34837.883552
3510 63 28 30299.263773
3511 63 35 22120.458838
3512 63 48 26258.86165
3513 63 14 20269.298945
3514 63 30 26792.917077
3515 63 67 20444.748411
3516 63 33 25598.725552
3517 63 42 22962.823612
3518 63 87 18194.454444
3519 63 65 25668.266858
3520 63 77 47651.419571
3521 63 75 22739.628209
3522 63 78 31911.270113
3523 63 13 31952.205511
3524 63 73 38209.636831
3525 63 34 29543.433185
3526 63 39 20352.970911
3527 63 89 20053.80627
3528 63 81 23359.824211
3529 63 68 27728.406312
3530 63 40 21134.229856
3531 63 91 19899.686474
3532 63 66 21450.998833
3533 63 61 31045.037295
3534 63 7 21206.174925
3535 63 46 28249.871292
3536 63 92 46130.155277
3537 63 63 10028.264559
3538 63 53 23578.165191
3539 63 41 23878.461742
3540 63 71 21044.080354
3541 63 62 24284.056252
3542 63 90 30615.4238
3543 63 26 19050.83469
3544 63 59 22725.4652
3545 63 15 20017.597507
3546 63 9 30812.183949
3547 63 36 29347.033269
3548 63 1 32717.975104
3549 63 51 30675.364932
3550 63 25 21957.916913
3551 63 94 21337.480558
3552 63 43 28943.856205
3553 63 27 24873.431159
3554 63 88 31061.182956
3555 63 57 30749.515332
3556 63 56 30771.635903
3557 63 21 18203.502942
3558 63 97 19884.23548
3559 63 76 29751.971546
3560 63 11 36602.347598
3561 63 3 26922.023692
3562 63 86 34083.835728
3563 63 18 34341.666327
3564 63 49 31012.288942
3565 63 55 33146.282786
3566 63 70 33323.364518
3567 63 80 22740.388641
3568 63 69 28666.525917
3569 63 95 18202.892846
3570 63 64 29940.707939
3571 63 8 24037.417222
3572 63 74 20581.542767
3573 63 32 31758.184518
3574 63 83 19735.351839
3575 63 29 33637.172924
3576 63 93 22058.55041
3577 63 72 26220.100161
3578 63 100 25296.515601
3579 63 99 24747.647634
3580 63 22 24359.259024
3581 63 58 27573.989098
3582 63 96 32942.435848
3583 63 17 26317.601795
3584 63 10 22950.32134
3585 63 6 28723.607963
3586 63 4 18383.700453
3587 63 5 17881.374908
3588 63 79 25886.243707
3589 63 38 30590.902323
3590 63 54 21513.69183
3591 63 47 25078.536586
3592 63 52 24018.010858
3593 63 50 46245.913037
3594 63 16 30595.931251
3595 63 85 40689.417606
3596 63 45 59780.169799
3597 63 44 35000.747843
3598 63 31 35571.364785
3599 63 2 29616.014882
3600 63 84 39333.895679
3601 63 23 29009.109547
3602 53 82 30336.501856
3603 53 20 14624.207078
3604 53 12 18359.120621
3605 53 60 13275.950555
3606 53 24 9042.130047
3607 53 98 10489.027043
3608 53 37 22442.638068
3609 53 19 19812.957674
3610 53 28 16413.184261
3611 53 35 10565.713035
3612 53 48 13473.788561
3613 53 14 9296.270289
3614 53 30 13863.560892
3615 53 67 9420.693371
3616 53 33 13005.280049
3617 53 42 11153.809646
3618 53 87 7913.523433
3619 53 65 13050.908448
3620 53 77 29710.867709
3621 53 75 10995.091443
3622 53 78 17613.31447
3623 53 13 17629.609087
3624 53 73 22372.122738
3625 53 34 15859.181048
3626 53 39 9358.816802
3627 53 89 9157.515608
3628 53 81 11433.496844
3629 53 68 14534.978915
3630 53 40 9891.173056
3631 53 91 9060.241366
3632 53 66 10108.932795
3633 53 61 16965.308176
3634 53 7 9940.628251
3635 53 46 14913.065205
3636 53 92 28522.707469
3637 53 63 23578.165191
3638 53 53 2941.337231
3639 53 41 11793.25379
3640 53 71 9827.18056
3641 53 62 12075.507317
3642 53 90 16654.815141
3643 53 26 8485.100706
3644 53 59 10988.326392
3645 53 15 9133.814411
3646 53 9 16801.6585
3647 53 36 15729.749005
3648 53 1 18214.753718
3649 53 51 16693.745366
3650 53 25 10465.969406
3651 53 94 10030.118212
3652 53 43 15427.305862
3653 53 27 12506.079794
3654 53 88 16992.498662
3655 53 57 16755.396645
3656 53 56 16783.489145
3657 53 21 7926.49748
3658 53 97 9043.273309
3659 53 76 16022.492251
3660 53 11 21152.560809
3661 53 3 13970.448238
3662 53 86 19243.935615
3663 53 18 19444.447831
3664 53 49 16947.236106
3665 53 55 18541.392927
3666 53 70 18670.116545
3667 53 80 11001.937288
3668 53 69 15229.612953
3669 53 95 7924.516803
3670 53 64 16161.289076
3671 53 8 11909.582592
3672 53 74 9519.588712
3673 53 32 17498.841125
3674 53 83 8938.601
3675 53 29 18892.670949
3676 53 93 10531.266205
3677 53 72 13461.445729
3678 53 100 12802.705595
3679 53 99 12410.872258
3680 53 22 12138.937818
3681 53 58 14435.550708
3682 53 96 18390.544134
3683 53 17 13527.422194
3684 53 10 11146.966506
3685 53 6 15266.470545
3686 53 4 8041.084285
3687 53 5 7710.904006
3688 53 79 13223.358012
3689 53 38 16638.457868
3690 53 54 10148.41991
3691 53 47 12645.998255
3692 53 52 11902.26047
3693 53 50 28609.422699
3694 53 16 16642.871491
3695 53 85 24273.989995
3696 53 45 39439.881899
3697 53 44 19930.663982
3698 53 31 20355.612392
3699 53 2 15921.156933
3700 53 84 23234.281608
3701 53 23 15477.238857
3702 41 82 30690.587022
3703 41 20 14896.035988
3704 41 12 18659.80874
3705 41 60 13502.651439
3706 41 24 9234.973051
3707 41 98 10715.688168
3708 41 37 22738.831543
3709 41 19 20111.401349
3710 41 28 16699.141838
3711 41 35 10788.937228
3712 41 48 13732.058475
3713 41 14 9524.039518
3714 41 30 14124.329874
3715 41 67 9624.27975
3716 41 33 13258.113471
3717 41 42 11408.217098
3718 41 87 8116.331855
3719 41 65 13307.800862
3720 41 77 30072.025961
3721 41 75 11220.244388
3722 41 78 17901.050944
3723 41 13 17920.649808
3724 41 73 22658.683104
3725 41 34 16138.59382
3726 41 39 9562.38387
3727 41 89 9353.755892
3728 41 81 11655.503959
3729 41 68 14792.641586
3730 41 40 10097.446168
3731 41 91 9248.322219
3732 41 66 10318.739214
3733 41 61 17253.344946
3734 41 7 10135.357676
3735 41 46 15183.079838
3736 41 92 28844.408245
3737 41 63 23878.461742
3738 41 53 11793.25379
3739 41 41 3053.858536
3740 41 71 10031.842713
3741 41 62 12316.239378
3742 41 90 16927.082243
3743 41 26 8672.586664
3744 41 59 11198.3447
3745 41 15 9329.381266
3746 41 9 17073.429772
3747 41 36 15979.567821
3748 41 1 18489.072329
3749 41 51 16969.347231
3750 41 25 10665.160212
3751 41 94 10238.392457
3752 41 43 15679.934317
3753 41 27 12733.763251
3754 41 88 17260.362198
3755 41 57 17016.449462
3756 41 56 17050.468385
3757 41 21 8105.769849
3758 41 97 9247.768663
3759 41 76 16284.408206
3760 41 11 21449.96952
3761 41 3 14209.845865
3762 41 86 19524.314313
3763 41 18 19714.550343
3764 41 49 17217.3703
3765 41 55 18810.581513
3766 41 70 18970.059398
3767 41 80 11230.812537
3768 41 69 15470.589954
3769 41 95 8108.816605
3770 41 64 16413.487546
3771 41 8 12119.173477
3772 41 74 9715.835084
3773 41 32 17772.453569
3774 41 83 9132.883013
3775 41 29 19179.570896
3776 41 93 10745.156487
3777 41 72 13695.771858
3778 41 100 13028.105026
3779 41 99 12635.515181
3780 41 22 12360.23947
3781 41 58 14676.528828
3782 41 96 18661.774045
3783 41 17 13771.16881
3784 41 10 11365.94412
3785 41 6 15527.043033
3786 41 4 8226.440272
3787 41 5 7904.123301
3788 41 79 13459.782178
3789 41 38 16903.213716
3790 41 54 10360.275278
3791 41 47 12887.015808
3792 41 52 12109.741126
3793 41 50 28926.772878
3794 41 16 16895.104175
3795 41 85 24570.590852
3796 41 45 39814.078668
3797 41 44 20214.156942
3798 41 31 20632.347902
3799 41 2 16173.431253
3800 41 84 23524.93048
3801 41 23 15716.115402
3802 71 82 27451.692725
3803 71 20 12657.16606
3804 71 12 16140.927699
3805 71 60 11389.816571
3806 71 24 7497.354193
3807 71 98 8830.534032
3808 71 37 19968.366819
3809 71 19 17495.266791
3810 71 28 14324.616187
3811 71 35 8899.318612
3812 71 48 11588.291726
3813 71 14 7744.38217
3814 71 30 11942.341975
3815 71 67 7848.38336
3816 71 33 11151.985039
3817 71 42 9444.39843
3818 71 87 6480.658787
3819 71 65 11198.40414
3820 71 77 26867.777196
3821 71 75 9285.364583
3822 71 78 15438.578019
3823 71 13 15462.553077
3824 71 73 19900.912558
3825 71 34 13805.055563
3826 71 39 7788.291127
3827 71 89 7602.596924
3828 71 81 9691.44048
3829 71 68 12569.844539
3830 71 40 8276.000977
3831 71 91 7514.692503
3832 71 66 8475.931151
3833 71 61 14839.71762
3834 71 7 8319.433873
3835 71 46 12919.052052
3836 71 92 25717.29922
3837 71 63 21044.080354
3838 71 53 9827.18056
3839 71 41 10031.842713
3840 71 71 2091.322501
3841 71 62 10291.086378
3842 71 90 14537.730723
3843 71 26 6992.789319
3844 71 59 9279.743302
3845 71 15 7578.265606
3846 71 9 14670.999105
3847 71 36 13675.154719
3848 71 1 16001.157023
3849 71 51 14578.754283
3850 71 25 8798.22492
3851 71 94 8404.255995
3852 71 43 13394.345795
3853 71 27 10676.653084
3854 71 88 14856.570968
3855 71 57 14632.494175
3856 71 56 14657.716212
3857 71 21 6486.165302
3858 71 97 7505.927917
3859 71 76 13948.945727
3860 71 11 18760.142093
3861 71 3 12039.24016
3862 71 86 16962.210633
3863 71 18 17152.953401
3864 71 49 14812.397219
3865 71 55 16299.558873
3866 71 70 16432.771764
3867 71 80 9298.529471
3868 71 69 13204.697325
3869 71 95 6485.491361
3870 71 64 14078.784805
3871 71 8 10132.12035
3872 71 74 7935.783001
3873 71 32 15334.602976
3874 71 83 7408.964318
3875 71 29 16644.027321
3876 71 93 8862.948356
3877 71 72 11562.153303
3878 71 100 10957.204943
3879 71 99 10593.734372
3880 71 22 10340.472753
3881 71 58 12474.660825
3882 71 96 16160.106204
3883 71 17 11634.675961
3884 71 10 9433.179953
3885 71 6 13249.290963
3886 71 4 6594.070655
3887 71 5 6298.018509
3888 71 79 11346.676425
3889 71 38 14537.375139
3890 71 54 8517.642145
3891 71 47 10814.075511
3892 71 52 10119.861929
3893 71 50 25811.307952
3894 71 16 14528.848345
3895 71 85 21709.06019
3896 71 45 36141.2449
3897 71 44 17615.104611
3898 71 31 18014.223062
3899 71 2 13850.68237
3900 71 84 20725.064749
3901 71 23 13436.135878
3902 62 82 31144.357201
3903 62 20 15204.894137
3904 62 12 19015.53689
3905 62 60 13806.18324
3906 62 24 9478.723822
3907 62 98 10979.72968
3908 62 37 23135.096604
3909 62 19 20471.790058
3910 62 28 17041.124516
3911 62 35 11054.794744
3912 62 48 14035.364031
3913 62 14 9772.286815
3914 62 30 14426.375241
3915 62 67 9877.217929
3916 62 33 13554.674895
3917 62 42 11670.511687
3918 62 87 8347.136109
3919 62 65 13608.363872
3920 62 77 30521.502701
3921 62 75 11497.525261
3922 62 78 18248.073225
3923 62 13 18262.772616
3924 62 73 23055.573586
3925 62 34 16461.025479
3926 62 39 9812.839264
3927 62 89 9601.824807
3928 62 81 11929.698839
3929 62 68 15108.665403
3930 62 40 10358.831347
3931 62 91 9499.42541
3932 62 66 10580.482103
3933 62 61 17594.211992
3934 62 7 10399.77181
3935 62 46 15497.753868
3936 62 92 29287.707306
3937 62 63 24284.056252
3938 62 53 12075.507317
3939 62 41 12316.239378
3940 62 71 10291.086378
3941 62 62 3195.083842
3942 62 90 17260.569727
3943 62 26 8907.15869
3944 62 59 11474.327263
3945 62 15 9573.65452
3946 62 9 17407.967905
3947 62 36 16310.134961
3948 62 1 18844.718655
3949 62 51 17300.391535
3950 62 25 10932.633902
3951 62 94 10498.649793
3952 62 43 16008.430244
3953 62 27 13018.619244
3954 62 88 17602.165081
3955 62 57 17352.788087
3956 62 56 17381.451544
3957 62 21 8339.698701
3958 62 97 9494.064244
3959 62 76 16614.664949
3960 62 11 21834.032704
3961 62 3 14522.946052
3962 62 86 19887.599219
3963 62 18 20081.102324
3964 62 49 17559.840362
3965 62 55 19164.196559
3966 62 70 19316.884188
3967 62 80 11494.80497
3968 62 69 15796.619282
3969 62 95 8334.946405
3970 62 64 16746.104399
3971 62 8 12407.751757
3972 62 74 9972.455295
3973 62 32 18116.519883
3974 62 83 9381.99737
3975 62 29 19540.467085
3976 62 93 11006.745028
3977 62 72 13999.804604
3978 62 100 13322.753397
3979 62 99 12924.576075
3980 62 22 12647.841474
3981 62 58 14988.026988
3982 62 96 19013.317469
3983 62 17 14076.527821
3984 62 10 11635.927277
3985 62 6 15848.740224
3986 62 4 8459.186659
3987 62 5 8122.830651
3988 62 79 13761.673776
3989 62 38 17245.282693
3990 62 54 10622.904914
3991 62 47 13174.502052
3992 62 52 12397.898734
3993 62 50 29376.427913
3994 62 16 17239.595942
3995 62 85 24991.08542
3996 62 45 40345.244419
3997 62 44 20585.328116
3998 62 31 21013.694604
3999 62 2 16509.634451
4000 62 84 23926.729231
4001 62 23 16047.469897
4002 90 82 38279.545442
4003 90 20 20286.201816
4004 90 12 24649.324833
4005 90 60 18666.059673
4006 90 24 13580.16341
4007 90 98 15360.248755
4008 90 37 29328.152523
4009 90 19 26334.278928
4010 90 28 22384.534371
4011 90 35 15446.917389
4012 90 48 18929.559232
4013 90 14 13915.098827
4014 90 30 19389.178075
4015 90 67 14044.691778
4016 90 33 18373.158445
4017 90 42 16169.514518
4018 90 87 12207.819746
4019 90 65 18428.62993
4020 90 77 37583.88429
4021 90 75 15960.989482
4022 90 78 23773.900996
4023 90 13 23790.329967
4024 90 73 29244.851236
4025 90 34 21733.378803
4026 90 39 13977.081784
4027 90 89 13724.979614
4028 90 81 16486.102046
4029 90 68 20173.561254
4030 90 40 14617.158495
4031 90 91 13603.507047
4032 90 66 14888.974479
4033 90 61 23032.062506
4034 90 7 14670.914242
4035 90 46 20622.080615
4036 90 92 36220.299152
4037 90 63 30615.4238
4038 90 53 16654.815141
4039 90 41 16927.082243
4040 90 71 14537.730723
4041 90 62 17260.569727
4042 90 90 5726.582893
4043 90 26 12891.953204
4044 90 59 15952.930599
4045 90 15 13693.896601
4046 90 9 22835.18744
4047 90 36 21572.074715
4048 90 1 24471.065833
4049 90 51 22709.297296
4050 90 25 15308.531205
4051 90 94 14792.415326
4052 90 43 21218.899193
4053 90 27 17767.92728
4054 90 88 23056.124068
4055 90 57 22775.792931
4056 90 56 22799.020633
4057 90 21 12206.736839
4058 90 97 13595.360181
4059 90 76 21925.126695
4060 90 11 27860.054297
4061 90 3 19505.095462
4062 90 86 25659.535985
4063 90 18 25883.907206
4064 90 49 23007.547548
4065 90 55 24845.285562
4066 90 70 25011.322268
4067 90 80 15973.558807
4068 90 69 20977.085293
4069 90 95 12207.169261
4070 90 64 22070.845846
4071 90 8 17043.775586
4072 90 74 14165.728315
4073 90 32 23644.185639
4074 90 83 13461.545228
4075 90 29 25261.522035
4076 90 93 15393.821164
4077 90 72 18901.562412
4078 90 100 18120.035486
4079 90 99 17652.149643
4080 90 22 17324.605186
4081 90 58 20053.676263
4082 90 96 24670.921897
4083 90 17 18985.450228
4084 90 10 16138.539099
4085 90 6 21042.458387
4086 90 4 12348.635825
4087 90 5 11949.543621
4088 90 79 18621.674864
4089 90 38 22632.200588
4090 90 54 14935.407329
4091 90 47 17944.667011
4092 90 52 17029.890674
4093 90 50 36316.873833
4094 90 16 22628.099456
4095 90 85 31413.773297
4096 90 45 48394.28104
4097 90 44 26448.26286
4098 90 31 26928.255726
4099 90 2 21795.017162
4100 90 84 30221.717151
4101 90 23 21264.236815
4102 26 82 25176.61274
4103 26 20 11123.110366
4104 26 12 14403.316646
4105 26 60 9933.21436
4106 26 24 6331.701133
4107 26 98 7562.326723
4108 26 37 18028.839583
4109 26 19 15689.911286
4110 26 28 12687.776062
4111 26 35 7627.157392
4112 26 48 10121.968215
4113 26 14 6556.274372
4114 26 30 10458.50206
4115 26 67 6650.531122
4116 26 33 9716.585367
4117 26 42 8132.882946
4118 26 87 5401.350638
4119 26 65 9753.762124
4120 26 77 24607.379623
4121 26 75 7982.475112
4122 26 78 13739.564586
4123 26 13 13763.34013
4124 26 73 17967.649753
4125 26 34 12202.961567
4126 26 39 6593.806506
4127 26 89 6427.388114
4128 26 81 8352.902167
4129 26 68 11043.095787
4130 26 40 7042.399809
4131 26 91 6346.790938
4132 26 66 7230.365101
4133 26 61 13176.569891
4134 26 7 7083.408584
4135 26 46 11371.474913
4136 26 92 23517.319024
4137 26 63 19050.83469
4138 26 53 8485.100706
4139 26 41 8672.586664
4140 26 71 6992.789319
4141 26 62 8907.15869
4142 26 90 12891.953204
4143 26 26 1497.879815
4144 26 59 7977.366771
4145 26 15 6407.266977
4146 26 9 13024.16641
4147 26 36 12084.304381
4148 26 1 14273.066903
4149 26 51 12933.019314
4150 26 25 7530.848162
4151 26 94 7166.89269
4152 26 43 11818.137694
4153 26 27 9276.53656
4154 26 88 13195.148913
4155 26 57 12982.643463
4156 26 56 13008.190943
4157 26 21 5405.67228
4158 26 97 6335.821066
4159 26 76 12336.503914
4160 26 11 16885.711767
4161 26 3 10542.19981
4162 26 86 15181.549479
4163 26 18 15359.432531
4164 26 49 13152.534536
4165 26 55 14555.144445
4166 26 70 14685.680674
4167 26 80 7991.449859
4168 26 69 11635.484854
4169 26 95 5403.346309
4170 26 64 12460.635449
4171 26 8 8765.539288
4172 26 74 6732.57297
4173 26 32 13644.597249
4174 26 83 6246.836894
4175 26 29 14876.701483
4176 26 93 7586.158384
4177 26 72 10105.793154
4178 26 100 9537.610868
4179 26 99 9197.372679
4180 26 22 8957.619379
4181 26 58 10957.150635
4182 26 96 14422.417517
4183 26 17 10162.001431
4184 26 10 8119.586753
4185 26 6 11682.63969
4186 26 4 5499.375714
4187 26 5 5232.750769
4188 26 79 9898.378782
4189 26 38 12884.721385
4190 26 54 7266.127618
4191 26 47 9399.250651
4192 26 52 8752.871442
4193 26 50 23605.76177
4194 26 16 12877.588193
4195 26 85 19686.277271
4196 26 45 33516.217251
4197 26 44 15797.022106
4198 26 31 16172.507046
4199 26 2 12245.321387
4200 26 84 18748.038044
4201 26 23 11857.08088
4202 59 82 29383.156685
4203 59 20 13961.841593
4204 59 12 17617.71906
4205 59 60 12634.223904
4206 59 24 8519.628579
4207 59 98 9934.884234
4208 59 37 21617.084778
4209 59 19 19042.861934
4210 59 28 15719.686905
4211 59 35 10010.301072
4212 59 48 12844.776595
4213 59 14 8778.553597
4214 59 30 13223.003043
4215 59 67 8886.547566
4216 59 33 12389.431232
4217 59 42 10586.920609
4218 59 87 7433.573244
4219 59 65 12432.01201
4220 59 77 28761.169666
4221 59 75 10422.88506
4222 59 78 16875.649291
4223 59 13 16902.88422
4224 59 73 21546.684146
4225 59 34 15172.044718
4226 59 39 8832.151859
4227 59 89 8630.837649
4228 59 81 10842.698851
4229 59 68 13871.033111
4230 59 40 9343.159336
4231 59 91 8537.853295
4232 59 66 9560.207978
4233 59 61 16254.729654
4234 59 7 9385.282692
4235 59 46 14248.205147
4236 59 92 27587.676886
4237 59 63 22725.4652
4238 59 53 10988.326392
4239 59 41 11198.3447
4240 59 71 9279.743302
4241 59 62 11474.327263
4242 59 90 15952.930599
4243 59 26 7977.366771
4244 59 59 2646.53352
4245 59 15 8609.510722
4246 59 9 16095.02446
4247 59 36 15041.946268
4248 59 1 17482.432364
4249 59 51 15988.993601
4250 59 25 9899.273784
4251 59 94 9486.577551
4252 59 43 14750.898329
4253 59 27 11890.209103
4254 59 88 16279.603135
4255 59 57 16045.297872
4256 59 56 16060.335579
4257 59 21 7435.047233
4258 59 97 8525.042895
4259 59 76 15334.316525
4260 59 11 20345.763076
4261 59 3 13322.016627
4262 59 86 18480.186577
4263 59 18 18673.852607
4264 59 49 16241.845051
4265 59 55 17788.109921
4266 59 70 17925.322846
4267 59 80 10428.500719
4268 59 69 14541.088709
4269 59 95 7434.923098
4270 59 64 15463.271053
4271 59 8 11307.316352
4272 59 74 8983.683913
4273 59 32 16783.377403
4274 59 83 8425.10426
4275 59 29 18145.097534
4276 59 93 9965.458219
4277 59 72 12829.722515
4278 59 100 12184.484318
4279 59 99 11797.860579
4280 59 22 11531.370733
4281 59 58 13776.005106
4282 59 96 17642.214706
4283 59 17 12890.46183
