Herd1 Herd2 SumAsq
2779 68 99 12130.5508686157
2780 68 22 11885.4054014527
2781 68 58 13905.3417082671
2782 68 96 17266.0262349508
2783 68 17 13095.9627403097
2784 68 10 10981.278060396
2785 68 6 14557.675259905
2786 68 4 8284.13203589643
2787 68 5 8000.59516269357
2788 68 79 12800.0221517347
2789 68 38 15834.724977044
2790 68 54 10132.0282177835
2791 68 47 12293.8150193037
2792 68 52 11702.4192839149
2793 68 50 25871.4055550758
2794 68 16 15820.4691095589
2795 68 85 22325.0073770526
2796 68 45 34946.9643738477
2797 68 44 18566.7081565253
2798 68 31 18998.1173212854
2799 68 2 15110.9769843066
2800 68 84 21368.338215318
2801 68 23 14751.0856409857
2802 40 82 21391.360585989
2803 40 20 9925.40569309856
2804 40 12 12591.9184114311
2805 40 60 9007.65634136201
2806 40 24 5926.37289771016
2807 40 98 6965.45217025089
2808 40 37 15673.2670497335
2809 40 19 13685.4560707243
2810 40 28 11201.7971002551
2811 40 35 6980.49500909263
2812 40 48 9120.79967585334
2813 40 14 6073.94674963555
2814 40 30 9364.45605483452
2815 40 67 6223.18555310553
2816 40 33 8752.84974307649
2817 40 42 7381.70486072813
2818 40 87 5080.94364599567
2819 40 65 8825.24626128283
2820 40 77 20950.8894497121
2821 40 75 7317.27327109792
2822 40 78 12092.547697012
2823 40 13 12125.3526390294
2824 40 73 15571.8992211381
2825 40 34 10823.0292274225
2826 40 39 6136.00601729539
2827 40 89 6012.46663996592
2828 40 81 7651.92800658069
2829 40 68 9900.85681850503
2830 40 40 1696.73813566569
2831 40 91 5955.98869980004
2832 40 66 6677.20946565152
2833 40 61 11629.1517352374
2834 40 7 6608.3888577226
2835 40 46 10131.2656284751
2836 40 92 20096.8178437958
2837 40 63 16510.8701445304
2838 40 53 7770.56414783506
2839 40 41 7897.72104937856
2840 40 71 6541.17937040516
2841 40 62 8111.08532717131
2842 40 90 11396.3523726874
2843 40 26 5546.86225576541
2844 40 59 7296.38038685299
2845 40 15 5983.61564883654
2846 40 9 11495.3987382325
2847 40 36 10734.7967183756
2848 40 1 12596.4328348518
2849 40 51 11451.865232006
2850 40 25 6999.61439893398
2851 40 94 6656.19889819755
2852 40 43 10520.7460686169
2853 40 27 8408.63561506097
2854 40 88 11644.5490710025
2855 40 57 11537.2284504898
2856 40 56 11585.6355155559
2857 40 21 5164.65624322444
2858 40 97 5942.06372572888
2859 40 76 10936.2279391002
2860 40 11 14726.5912837745
2861 40 3 9498.05040253907
2862 40 86 13348.4067704265
2863 40 18 13507.8568735163
2864 40 49 11586.6730891534
2865 40 55 12814.102883433
2866 40 70 12898.0623986971
2867 40 80 7321.64738644287
2868 40 69 10445.8213110561
2869 40 95 5154.45935463129
2870 40 64 11135.6971080464
2871 40 8 8039.69711579093
2872 40 74 6271.20707308477
2873 40 32 12040.7123192873
2874 40 83 5878.31273093289
2875 40 29 13106.8347862399
2876 40 93 7008.29246574096
2877 40 72 9081.01204268789
2878 40 100 8640.9726510142
2879 40 99 8382.4662698491
2880 40 22 8184.42307822521
2881 40 58 9858.53897474314
2882 40 96 12718.4806340692
2883 40 17 9181.07176796072
2884 40 10 7431.94427814855
2885 40 6 10420.1066884488
2886 40 4 5251.27860121977
2887 40 5 5013.5922847345
2888 40 79 8941.37986501803
2889 40 38 11493.8695793369
2890 40 54 6735.82168465321
2891 40 47 8517.60770916448
2892 40 52 8022.41795875974
2893 40 50 20237.3785540727
2894 40 16 11498.547600586
2895 40 85 17112.0390935671
2896 40 45 28369.0295538516
2897 40 44 13853.0808969124
2898 40 31 14217.8570160888
2899 40 2 10906.3348707005
2900 40 84 16288.1371462156
2901 40 23 10592.9686117562
2902 91 82 20319.251965632
2903 91 20 9196.45932393458
2904 91 12 11748.3853424018
2905 91 60 8322.06617467126
2906 91 24 5371.1083031471
2907 91 98 6353.12201257705
2908 91 37 14759.1055924136
2909 91 19 12832.2915351378
2910 91 28 10407.3660139919
2911 91 35 6372.57577582923
2912 91 48 8412.31291154563
2913 91 14 5492.5409049509
2914 91 30 8652.6311545071
2915 91 67 5643.69832003087
2916 91 33 8063.00534034235
2917 91 42 6739.24462282387
2918 91 87 4556.16249362311
2919 91 65 8124.20767578014
2920 91 77 19885.2680450498
2921 91 75 6683.16892672925
2922 91 78 11279.5741066376
2923 91 13 11297.8509650527
2924 91 73 14666.5491810727
2925 91 34 10059.9813924556
2926 91 39 5563.37700271751
2927 91 89 5449.22829515073
2928 91 81 7012.75589097137
2929 91 68 9165.81317458805
2930 91 40 5955.98869980004
2931 91 91 1405.34920616735
2932 91 66 6091.43250190795
2933 91 61 10836.074187621
2934 91 7 6012.78338815076
2935 91 46 9377.39661309314
2936 91 92 19073.4424613694
2937 91 63 15558.6822728653
2938 91 53 7134.31095236733
2939 91 41 7241.87993203162
2940 91 71 5954.69840954469
2941 91 62 7446.81072554293
2942 91 90 10624.0814750717
2943 91 26 5016.26149454741
2944 91 59 6683.30580484151
2945 91 15 5411.85610804022
2946 91 9 10710.0486076227
2947 91 36 9999.40235400057
2948 91 1 11795.566132512
2949 91 51 10675.8768794871
2950 91 25 6408.62485966174
2951 91 94 6069.19795354877
2952 91 43 9791.47010468999
2953 91 27 7757.06960403641
2954 91 88 10880.2601667873
2955 91 57 10766.8279034842
2956 91 56 10805.4443772368
2957 91 21 4649.86654707378
2958 91 97 5386.67875340846
2959 91 76 10192.269656174
2960 91 11 13854.5148128253
2961 91 3 8806.39154427725
2962 91 86 12521.8539024861
2963 91 18 12696.6982748585
2964 91 49 10812.2187129123
2965 91 55 11997.9243451541
2966 91 70 12085.8146646842
2967 91 80 6708.03987154016
2968 91 69 9710.15423269853
2969 91 95 4639.94555689935
2970 91 64 10382.5742282654
2971 91 8 7401.47044461287
2972 91 74 5709.404945796
2973 91 32 11247.7504972488
2974 91 83 5318.92299738216
2975 91 29 12268.3924646586
2976 91 93 6407.14893086989
2977 91 72 8403.67819948875
2978 91 100 7979.16570634707
2979 91 99 7719.78610135412
2980 91 22 7529.21957400502
2981 91 58 9141.09666364995
2982 91 96 11911.7533505336
2983 91 17 8494.08253493854
2984 91 10 6817.11320434927
2985 91 6 9676.65961616955
2986 91 4 4726.68468991418
2987 91 5 4509.56653443443
2988 91 79 8270.88699470364
2989 91 38 10726.3318619743
2990 91 54 6142.6568951701
2991 91 47 7861.79504301432
2992 91 52 7390.3544084468
2993 91 50 19216.8945129699
2994 91 16 10710.1884378505
2995 91 85 16177.0523404423
2996 91 45 27133.5567724231
2997 91 44 13004.6398387753
2998 91 31 13347.0935010775
2999 91 2 10151.0245995615
3000 91 84 15370.3605626449
3001 91 23 9852.41804699834
3002 66 82 21644.9074202869
3003 66 20 10092.5185690605
3004 66 12 12770.0179773129
3005 66 60 9169.04933423326
3006 66 24 6062.75551720658
3007 66 98 7104.57374719943
3008 66 37 15894.3044710564
3009 66 19 13899.8354172298
3010 66 28 11366.5526811471
3011 66 35 7122.40387059632
3012 66 48 9275.24443257683
3013 66 14 6207.48757424608
3014 66 30 9524.08810082549
3015 66 67 6354.96220397322
3016 66 33 8907.12028867598
3017 66 42 7521.66991652935
3018 66 87 5205.24429554377
3019 66 65 8973.51862682552
3020 66 77 21191.093424934
3021 66 75 7460.22887410136
3022 66 78 12268.3868903866
3023 66 13 12302.9543628969
3024 66 73 15794.556774835
3025 66 34 11002.6965991819
3026 66 39 6270.56167673974
3027 66 89 6150.44461634015
3028 66 81 7794.80462664319
3029 66 68 10060.9939251614
3030 66 40 6677.20946565152
3031 66 91 6091.43250190795
3032 66 66 1769.44901771562
3033 66 61 11809.2566131817
3034 66 7 6743.70036138208
3035 66 46 10292.6251815971
3036 66 92 20354.9102469083
3037 66 63 16722.9630665392
3038 66 53 7917.60446592112
3039 66 41 8048.18783691222
3040 66 71 6676.9194289157
3041 66 62 8258.33715066971
3042 66 90 11585.7077473499
3043 66 26 5677.86361642743
3044 66 59 7447.38793710233
3045 66 15 6112.29171625413
3046 66 9 11675.868624153
3047 66 36 10929.0780208876
3048 66 1 12790.2035564477
3049 66 51 11648.0884311023
3050 66 25 7149.34140941055
3051 66 94 6797.88112710282
3052 66 43 10711.5581310713
3053 66 27 8586.2585918906
3054 66 88 11848.1042738748
3055 66 57 11737.1476435822
3056 66 56 11760.8416185515
3057 66 21 5283.6704100799
3058 66 97 6079.47810365029
3059 66 76 11122.1723103761
3060 66 11 14949.5853142951
3061 66 3 9680.63024407697
3062 66 86 13553.3038624834
3063 66 18 13723.7463801931
3064 66 49 11787.2067580001
3065 66 55 13016.292652326
3066 66 70 13107.5268322673
3067 66 80 7480.26311846986
3068 66 69 10626.6117224922
3069 66 95 5285.28224036147
3070 66 64 11323.2780755808
3071 66 8 8207.78421502277
3072 66 74 6419.18395146635
3073 66 32 12240.1366047391
3074 66 83 6017.31693972769
3075 66 29 13296.8070652742
3076 66 93 7157.7601962686
3077 66 72 9258.2251801847
3078 66 100 8806.82697519004
3079 66 99 8533.23379379607
3080 66 22 8341.40188970521
3081 66 58 10030.5704556854
3082 66 96 12918.5800975062
3083 66 17 9363.23362743228
3084 66 10 7589.49094080543
3085 66 6 10598.6292415392
3086 66 4 5372.67870211366
3087 66 5 5148.60329592733
3088 66 79 9121.54164196802
3089 66 38 11691.231815888
3090 66 54 6885.31246202677
3091 66 47 8699.70463481511
3092 66 52 8184.18219664535
3093 66 50 20495.4397203174
3094 66 16 11672.4183820582
3095 66 85 17344.9566824453
3096 66 45 28652.7616168899
3097 66 44 14056.9020625227
3098 66 31 14421.197357028
3099 66 2 11083.2619468481
3100 66 84 16509.231011254
3101 66 23 10775.0255586861
3102 61 82 29992.274089476
3103 61 20 16038.6417301467
3104 61 12 19367.9227449233
3105 61 60 14836.4969141489
3106 61 24 10807.3318840004
3107 61 98 12202.0469333006
3108 61 37 23137.5155420295
3109 61 19 20726.4409158151
3110 61 28 17609.9211731059
3111 61 35 12230.148094335
3112 61 48 15008.3301397238
3113 61 14 11021.7770671468
3114 61 30 15315.8573942792
3115 61 67 11191.7030111362
3116 61 33 14518.0401980255
3117 61 42 12736.6332740197
3118 61 87 9662.56558239717
3119 61 65 14622.2524757569
3120 61 77 29472.7967633067
3121 61 75 12658.6991485921
3122 61 78 18765.66292862
3123 61 13 18791.8923254735
3124 61 73 23016.7358764386
3125 61 34 17172.7100463004
3126 61 39 11076.6189296048
3127 61 89 10911.7287537568
3128 61 81 13091.9320939287
3129 61 68 16017.0308364423
3130 61 40 11629.1517352374
3131 61 91 10836.074187621
3132 61 66 11809.2566131817
3133 61 61 4650.43529612333
3134 61 7 11708.4538464408
3135 61 46 16283.4467506763
3136 61 92 28458.0872163783
3137 61 63 24148.5862033434
3138 61 53 13227.9673103236
3139 61 41 13423.6157218744
3140 61 71 11627.555414882
3141 61 62 13699.4845667708
3142 61 90 17885.410344092
3143 61 26 10297.4742433037
3144 61 59 12622.6262892443
3145 61 15 10864.8724051738
3146 61 9 18006.8822445346
3147 61 36 17042.1867712577
3148 61 1 19365.2846180017
3149 61 51 17944.0977395332
3150 61 25 12230.9351212469
3151 61 94 11778.8531216278
3152 61 43 16780.8878879202
3153 61 27 14069.5850735362
3154 61 88 18207.7028990818
3155 61 57 18045.0472118189
3156 61 56 18108.5539533323
3157 61 21 9762.2325468355
3158 61 97 10837.0298592042
3159 61 76 17297.8817230637
3160 61 11 22016.9222627584
3161 61 3 15482.0846781502
3162 61 86 20303.8569993975
3163 61 18 20486.6759405885
3164 61 49 18133.8199489076
3165 61 55 19642.8390807559
3166 61 70 19759.9754198605
3167 61 80 12663.0686841879
3168 61 69 16682.2122722337
3169 61 95 9759.9311253185
3170 61 64 17546.273651187
3171 61 8 13589.7156450929
3172 61 74 11264.6230489127
3173 61 32 18674.776933005
3174 61 83 10739.6361379538
3175 61 29 19995.9696330775
3176 61 93 12240.1586797794
3177 61 72 14935.3506610259
3178 61 100 14377.4376041485
3179 61 99 14033.593169181
3180 61 22 13777.1124068723
3181 61 58 15939.6599935729
3182 61 96 19519.212621839
3183 61 17 15074.1766668254
3184 61 10 12798.3167160406
3185 61 6 16646.4835967496
3186 61 4 9870.16112855556
3187 61 5 9569.39381771769
3188 61 79 14758.9818684045
3189 61 38 17998.2312320888
3190 61 54 11886.1477471381
3191 61 47 14223.507916263
3192 61 52 13571.8205371235
3193 61 50 28598.5320133163
3194 61 16 17967.627082936
3195 61 85 24874.2663277755
3196 61 45 38113.8038917102
3197 61 44 20902.9865536111
3198 61 31 21339.1209822754
3199 61 2 17236.211360025
3200 61 84 23852.7388406177
3201 61 23 16833.4783879308
3202 7 82 21499.8709350234
3203 7 20 9994.65825847159
3204 7 12 12663.8138767751
3205 7 60 9082.60519774846
3206 7 24 5984.99305588275
3207 7 98 7020.68246738355
3208 7 37 15767.0022432335
3209 7 19 13766.9415609548
3210 7 28 11270.6107859905
3211 7 35 7040.53317283537
3212 7 48 9189.66599549737
3213 7 14 6120.36417147172
3214 7 30 9420.00040874658
3215 7 67 6286.549140247
3216 7 33 8814.93846887997
3217 7 42 7428.15748719622
3218 7 87 5135.83416694991
3219 7 65 8890.46797556914
3220 7 77 21045.8416459813
3221 7 75 7384.89421250111
3222 7 78 12168.055095528
3223 7 13 12202.6754634634
3224 7 73 15673.8007227794
3225 7 34 10896.6995085478
3226 7 39 6192.26025915738
3227 7 89 6074.38606316064
3228 7 81 7718.44294040194
3229 7 68 9988.23188281499
3230 7 40 6608.3888577226
3231 7 91 6012.78338815076
3232 7 66 6743.70036138208
3233 7 61 11708.4538464408
3234 7 7 1731.77664215055
3235 7 46 10200.8661151719
3236 7 92 20228.2758622
3237 7 63 16622.4782326561
3238 7 53 7847.55764207577
3239 7 41 7956.02069781921
3240 7 71 6608.9199756237
3241 7 62 8174.04186406278
3242 7 90 11479.5480912928
3243 7 26 5611.02371531002
3244 7 59 7361.37421391443
3245 7 15 6043.52726108326
3246 7 9 11586.2374863035
3247 7 36 10822.1053020747
3248 7 1 12672.200526653
3249 7 51 11540.5030001781
3250 7 25 7066.61793174856
3251 7 94 6720.30593677035
3252 7 43 10604.8039458352
3253 7 27 8478.04366261937
3254 7 88 11734.4938571155
3255 7 57 11625.6882578915
3256 7 56 11673.2134776596
3257 7 21 5224.34377927663
3258 7 97 6001.34394969604
3259 7 76 11011.4396051437
3260 7 11 14842.4547973646
3261 7 3 9580.25273204263
3262 7 86 13441.3740824073
3263 7 18 13600.9165201669
3264 7 49 11675.3099473177
3265 7 55 12909.5008253796
3266 7 70 12985.5390670513
3267 7 80 7378.87083882831
3268 7 69 10540.6904099117
3269 7 95 5213.27279638204
3270 7 64 11232.2387578729
3271 7 8 8131.85547587351
3272 7 74 6335.78925928226
3273 7 32 12131.5512846267
3274 7 83 5947.27281923156
3275 7 29 13203.7442604543
3276 7 93 7073.36875851515
3277 7 72 9154.58731846663
3278 7 100 8714.85165220542
3279 7 99 8450.95874656704
3280 7 22 8250.32353293691
3281 7 58 9938.82877187408
3282 7 96 12813.7561248371
3283 7 17 9257.59425047505
3284 7 10 7498.22150544106
3285 7 6 10486.0651980424
3286 7 4 5301.91884076332
3287 7 5 5071.18579432192
3288 7 79 9020.55532876021
3289 7 38 11581.103422914
3290 7 54 6802.24521658184
3291 7 47 8592.9868797375
3292 7 52 8102.34250270974
3293 7 50 20365.6545477396
3294 7 16 11592.0786488363
3295 7 85 17232.2414284367
3296 7 45 28496.9078001322
3297 7 44 13943.408838756
3298 7 31 14326.9252581713
3299 7 2 10980.5146862101
3300 7 84 16403.3011887963
3301 7 23 10676.1111208996
3302 46 82 27549.0211140294
3303 46 20 14253.7533185785
3304 46 12 17407.6147908524
3305 46 60 13128.8514312985
3306 46 24 9348.21419702069
3307 46 98 10650.5281656442
3308 46 37 20994.369482777
3309 46 19 18687.6731349734
3310 46 28 15762.591439818
3311 46 35 10668.9226320562
3312 46 48 13283.9933077054
3313 46 14 9545.26526002309
3314 46 30 13578.0924613647
3315 46 67 9725.49048335325
3316 46 33 12835.4050395629
3317 46 42 11170.3178795823
3318 46 87 8292.1617705948
3319 46 65 12916.2757941579
3320 46 77 27043.394494229
3321 46 75 11092.9793044985
3322 46 78 16826.6297035818
3323 46 13 16872.0221747137
3324 46 73 20870.5886448949
3325 46 34 15330.5417808171
3326 46 39 9612.18331425843
3327 46 89 9462.40017913533
3328 46 81 11486.4284015886
3329 46 68 14223.4059625824
3330 46 40 10131.2656284751
3331 46 91 9377.39661309314
3332 46 66 10292.6251815971
3333 46 61 16283.4467506763
3334 46 7 10200.8661151719
3335 46 46 3711.35112925475
3336 46 92 26077.6922868355
3337 46 63 21967.3933119664
3338 46 53 11621.9247614675
3339 46 41 11804.4077171842
3340 46 71 10115.3035793462
3341 46 62 12055.0022607649
3342 46 90 15996.1875059953
3343 46 26 8878.96920952659
3344 46 59 11056.308537566
3345 46 15 9423.39493139592
3346 46 9 16119.8346094329
3347 46 36 15204.101967077
3348 46 1 17400.2770976021
3349 46 51 16069.5770883068
3350 46 25 10679.1589339807
3351 46 94 10265.7630074026
3352 46 43 14956.3755141839
3353 46 27 12411.4473960407
3354 46 88 16290.3581824298
3355 46 57 16146.4347549246
3356 46 56 16211.2319311343
3357 46 21 8376.77291139429
3358 46 97 9371.65375007826
3359 46 76 15446.0062409115
3360 46 11 19901.8535835831
3361 46 3 13719.2455893322
3362 46 86 18286.5665197412
3363 46 18 18455.4060469954
3364 46 49 16226.0117777764
3365 46 55 17661.7338571581
3366 46 70 17773.8902674642
3367 46 80 11089.8294052851
3368 46 69 14857.1540555423
3369 46 95 8372.98495789704
3370 46 64 15681.360327408
3371 46 8 11959.3834170247
3372 46 74 9783.29775864338
3373 46 32 16761.4609955132
3374 46 83 9289.49249156253
3375 46 29 18009.2171443538
3376 46 93 10698.7140393882
3377 46 72 13225.1728065264
3378 46 100 12686.1618274041
3379 46 99 12373.0650759307
3380 46 22 12131.22847634
3381 46 58 14158.7423449549
3382 46 96 17547.978852409
3383 46 17 13341.6317046011
3384 46 10 11222.0003287347
3385 46 6 14829.7786051313
3386 46 4 8490.33220933151
3387 46 5 8198.89712784373
3388 46 79 13054.9300263426
3389 46 38 16105.4029883617
3390 46 54 10361.8280211821
3391 46 47 12551.7851069261
3392 46 52 11932.7919170986
3393 46 50 26212.936644964
3394 46 16 16093.1224067771
3395 46 85 22635.1298019971
3396 46 45 35355.3466258211
3397 46 44 18871.3178985635
3398 46 31 19292.3985501597
3399 46 2 15399.7744497192
3400 46 84 21685.3337398318
3401 46 23 15024.2018498736
3402 92 82 42928.5179099859
3403 92 20 25737.5477091208
3404 92 12 29907.9947288584
3405 92 60 24284.3036290771
3406 92 24 19018.9836267825
3407 92 98 20817.1206549755
3408 92 37 34654.7180825798
3409 92 19 31640.4880661147
3410 92 28 27727.9233014405
3411 92 35 20858.4229439613
3412 92 48 24430.0341478483
3413 92 14 19231.7280662256
3414 92 30 24833.7601781292
3415 92 67 19530.0625413302
3416 92 33 23834.0221075611
3417 92 42 21492.4477407619
3418 92 87 17440.8215518221
3419 92 65 23931.1060842166
3420 92 77 42275.0027400487
3421 92 75 21437.5866970932
3422 92 78 29174.3812603669
3423 92 13 29206.1256615234
3424 92 73 34510.255280212
3425 92 34 27185.4322796294
3426 92 39 19378.8016107885
3427 92 89 19179.6791289581
3428 92 81 22009.869388345
3429 92 68 25725.4092750388
3430 92 40 20096.8178437958
3431 92 91 19073.4424613694
3432 92 66 20354.9102469083
3433 92 61 28458.0872163783
3434 92 7 20228.2758622
3435 92 46 26077.6922868355
3436 92 92 10429.6778837342
3437 92 63 35870.1474170905
3438 92 53 22232.8945982871
3439 92 41 22402.5736786405
3440 92 71 20096.7199562923
3441 92 62 22764.2015961659
3442 92 90 28115.4853658741
3443 92 26 18344.178682866
3444 92 59 21427.2502180157
3445 92 15 19113.0585468946
3446 92 9 28258.1546169069
3447 92 36 27077.7528638993
3448 92 1 29979.0517143035
3449 92 51 28192.5491919015
3450 92 25 20913.3101983435
3451 92 94 20296.6421087949
3452 92 43 26736.0164950034
3453 92 27 23303.7179928829
3454 92 88 28512.928229351
3455 92 57 28334.560074557
3456 92 56 28392.825274864
3457 92 21 17624.1613280642
3458 92 97 19042.6420794598
3459 92 76 27377.5947383791
3460 92 11 33218.5928560923
3461 92 3 25093.6503832867
3462 92 86 31151.9206650272
3463 92 18 31390.2889713668
3464 92 49 28427.7990446733
